ID,所在场景ID,怪物名字,怪物ID,怪物数量,重生地点,重生周期(秒),阵营ID,首领,重生开始时间,重生结束时间,重生概率,胆量,团结,忠诚,愤怒1,愤怒2,备注,
2100,1,黄金沙虫,20008,6,sys_19_1,15,0,0,0,24,1,1,1,1,30,70,,0
2101,1,黄金沙虫,20008,6,sys_19_2,15,0,0,0,24,1,1,1,1,30,70,,0
2102,1,白翰赤,20010,2,sys_19_2,15,0,0,0,24,1,1,1,1,30,70,,0
2103,1,黄金沙虫,20008,6,sys_20_1,15,0,0,0,24,1,1,1,1,30,70,,0
2104,1,无双沙石怪,20007,7,sys_21_1,15,0,0,0,24,1,1,1,1,30,70,,0
2105,1,无双沙石怪,20007,6,sys_21_2,15,0,0,0,24,1,1,1,1,30,70,,0
2106,1,带子狼,20009,8,sys_21_2,15,0,0,0,24,1,1,1,1,30,70,,0
2107,1,带子狼,20009,6,sys_21_5,15,0,0,0,24,1,1,1,1,30,70,,0
2108,1,红斑沙虫,20012,4,sys_22_1,15,0,0,0,24,1,1,1,1,30,70,,0
2109,1,鬼道,20013,3,sys_22_1,15,0,0,0,24,1,1,1,1,30,70,,0
2110,1,红斑沙虫,20012,4,sys_22_2,15,0,0,0,24,1,1,1,1,30,70,,0
2111,1,红斑沙虫,20012,6,sys_22_3,15,0,0,0,24,1,1,1,1,30,70,,0
2112,1,鬼道,20013,7,sys_22_3,15,0,0,0,24,1,1,1,1,30,70,,0
2113,1,红斑沙虫,20012,7,sys_22_4,15,0,0,0,24,1,1,1,1,30,70,,0
2114,1,鬼道,20013,6,sys_22_4,15,0,0,0,24,1,1,1,1,30,70,,0
2115,1,红斑沙虫,20012,3,sys_22_5,15,0,0,0,24,1,1,1,1,30,70,,0
2116,1,鬼道,20013,4,sys_22_6,15,0,0,0,24,1,1,1,1,30,70,,0
2117,1,红斑沙虫,20012,5,sys_22_7,15,0,0,0,24,1,1,1,1,30,70,,0
2118,1,红斑沙虫,20012,3,sys_22_8,15,0,0,0,24,1,1,1,1,30,70,,0
2119,1,鬼道,20013,2,sys_22_8,15,0,0,0,24,1,1,1,1,30,70,,0
2120,1,红斑沙虫,20012,6,sys_23_1,15,0,0,0,24,1,1,1,1,30,70,,0
2121,1,鬼道,20013,7,sys_23_1,15,0,0,0,24,1,1,1,1,30,70,,0
2122,1,红斑沙虫,20012,7,sys_23_2,15,0,0,0,24,1,1,1,1,30,70,,0
2123,1,鬼道,20013,6,sys_23_2,15,0,0,0,24,1,1,1,1,30,70,,0
2124,1,红斑沙虫,20012,5,sys_25_1,15,0,0,0,24,1,1,1,1,30,70,,0
2125,1,火岩怪,20011,3,sys_25_1,15,0,0,0,24,1,1,1,1,30,70,,0
2126,1,红斑沙虫,20012,6,sys_25_2,15,0,0,0,24,1,1,1,1,30,70,,0
2127,1,火岩怪,20011,8,sys_25_2,15,0,0,0,24,1,1,1,1,30,70,,0
2128,1,红斑沙虫,20012,6,sys_25_3,15,0,0,0,24,1,1,1,1,30,70,,0
2129,1,鬼道,20013,4,sys_25_3,15,0,0,0,24,1,1,1,1,30,70,,0
2130,1,红斑沙虫,20012,3,sys_25_4,15,0,0,0,24,1,1,1,1,30,70,,0
2131,1,鬼道,20013,2,sys_25_4,15,0,0,0,24,1,1,1,1,30,70,,0
2132,1,红斑沙虫,20012,7,sys_25_5,15,0,0,0,24,1,1,1,1,30,70,,0
2133,1,鬼道,20013,6,sys_25_5,15,0,0,0,24,1,1,1,1,30,70,,0
2134,1,红斑沙虫,20012,7,sys_25_6,15,0,0,0,24,1,1,1,1,30,70,,0
2135,1,鬼道,20013,4,sys_25_6,15,0,0,0,24,1,1,1,1,30,70,,0
2136,1,火岩怪,20011,7,sys_25_7,15,0,0,0,24,1,1,1,1,30,70,,0
2137,1,鬼道,20013,11,sys_26_1,15,0,0,0,24,1,1,1,1,30,70,,0
2138,1,幻姬,20014,6,sys_26_1,15,0,0,0,24,1,1,1,1,30,70,,0
2139,1,红斑沙虫,20012,5,sys_27_1,15,0,0,0,24,1,1,1,1,30,70,,0
2140,1,鬼道,20013,4,sys_27_1,15,0,0,0,24,1,1,1,1,30,70,,0
2141,1,幻姬,20014,8,sys_27_2,15,0,0,0,24,1,1,1,1,30,70,,0
2142,1,鬼道,20013,6,sys_27_2,15,0,0,0,24,1,1,1,1,30,70,,0
2143,1,幻姬,20014,6,sys_27_3,15,0,0,0,24,1,1,1,1,30,70,,0
2144,1,鬼道,20013,5,sys_27_3,15,0,0,0,24,1,1,1,1,30,70,,0
2145,1,幻姬,20014,9,sys_28_1,15,0,0,0,24,1,1,1,1,30,70,,0
2146,1,鬼道,20013,5,sys_28_1,15,0,0,0,24,1,1,1,1,30,70,,0
2147,1,幻姬,20014,7,sys_28_2,15,0,0,0,24,1,1,1,1,30,70,,0
2148,1,桃夭,20015,5,sys_29_1,15,0,0,0,24,1,1,1,1,30,70,,0
2149,1,红斑沙虫,20012,3,sys_29_1,15,0,0,0,24,1,1,1,1,30,70,,0
2150,1,桃夭,20015,8,sys_30_1,15,0,0,0,24,1,1,1,1,30,70,,0
2151,1,幻姬,20014,4,sys_30_1,15,0,0,0,24,1,1,1,1,30,70,,0
2152,1,桃夭,20015,4,sys_30_2,15,0,0,0,24,1,1,1,1,30,70,,0
2153,1,幻姬,20014,2,sys_30_2,15,0,0,0,24,1,1,1,1,30,70,,0
2154,1,独兽,20017,8,sys_31_1,15,0,0,0,24,1,1,1,1,30,70,,0
2155,1,[任务]法宝试炼者,20319,1,sys_31_1,600,0,0,0,24,1,1,1,1,30,70,,0
2156,1,独兽,20017,3,sys_31_2,15,0,0,0,24,1,1,1,1,30,70,,0
2157,1,三头怪,20018,5,sys_31_2,15,0,0,0,24,1,1,1,1,30,70,,0
2158,1,[任务]神象,20320,1,sys_31_2,600,0,0,0,24,1,1,1,1,30,70,,0
2159,1,三头怪,20018,10,sys_31_3,15,0,0,0,24,1,1,1,1,30,70,,0
2160,1,桃夭,20015,6,sys_32_1,15,0,0,0,24,1,1,1,1,30,70,,0
2161,1,幻姬,20014,4,sys_32_1,15,0,0,0,24,1,1,1,1,30,70,,0
2162,1,桃夭,20015,4,sys_32_2,15,0,0,0,24,1,1,1,1,30,70,,0
2163,1,幻姬,20014,6,sys_32_2,15,0,0,0,24,1,1,1,1,30,70,,0
2164,1,桃夭,20015,6,sys_32_3,15,0,0,0,24,1,1,1,1,30,70,,0
2165,1,幻姬,20014,4,sys_32_3,15,0,0,0,24,1,1,1,1,30,70,,0
2166,1,桃夭,20015,4,sys_32_4,15,0,0,0,24,1,1,1,1,30,70,,0
2167,1,桃夭,20015,3,sys_32_5,15,0,0,0,24,1,1,1,1,30,70,,0
2168,1,桃夭,20015,4,sys_33_1,15,0,0,0,24,1,1,1,1,30,70,,0
2169,1,小二郎,20016,8,sys_33_1,15,0,0,0,24,1,1,1,1,30,70,,0
2170,1,桃夭,20015,5,sys_33_2,15,0,0,0,24,1,1,1,1,30,70,,0
2171,1,小二郎,20016,7,sys_33_2,15,0,0,0,24,1,1,1,1,30,70,,0
2172,1,独兽,20017,11,sys_34_1,15,0,0,0,24,1,1,1,1,30,70,,0
2173,1,三头怪,20018,13,sys_34_1,15,0,0,0,24,1,1,1,1,30,70,,0
2174,1,[任务]二郎,20318,1,sys_34_1,600,0,0,0,24,1,1,1,1,30,70,,0
2175,1,小二郎,20016,7,sys_35_1,15,0,0,0,24,1,1,1,1,30,70,,0
2176,1,独兽,20017,5,sys_35_1,15,0,0,0,24,1,1,1,1,30,70,,0
2177,1,独兽,20017,3,sys_36_1,15,0,0,0,24,1,1,1,1,30,70,,0
2178,1,三头怪,20018,4,sys_36_1,15,0,0,0,24,1,1,1,1,30,70,,0
2179,1,三头怪,20018,4,sys_36_2,15,0,0,0,24,1,1,1,1,30,70,,0
2180,1,独兽,20017,4,sys_36_3,15,0,0,0,24,1,1,1,1,30,70,,0
2181,1,三头怪,20018,3,sys_36_3,15,0,0,0,24,1,1,1,1,30,70,,0
2182,1,独兽,20017,3,sys_36_4,15,0,0,0,24,1,1,1,1,30,70,,0
2183,1,三头怪,20018,4,sys_36_4,15,0,0,0,24,1,1,1,1,30,70,,0
2184,1,独兽,20017,3,sys_36_5,15,0,0,0,24,1,1,1,1,30,70,,0
2185,1,三头怪,20018,2,sys_36_5,15,0,0,0,24,1,1,1,1,30,70,,0
2186,1,小二郎,20016,11,sys_37_1,15,0,0,0,24,1,1,1,1,30,70,,0
2187,1,朋蛇,20019,13,sys_37_1,15,0,0,0,24,1,1,1,1,30,70,,0
2188,1,桃夭,20015,6,sys_38_1,15,0,0,0,24,1,1,1,1,30,70,,0
2189,1,桃夭,20015,3,sys_38_2,15,0,0,0,24,1,1,1,1,30,70,,0
2190,1,小二郎,20016,5,sys_38_2,15,0,0,0,24,1,1,1,1,30,70,,0
2191,1,小二郎,20016,5,sys_38_3,15,0,0,0,24,1,1,1,1,30,70,,0
2192,1,朋蛇,20019,5,sys_39_1,15,0,0,0,24,1,1,1,1,30,70,,0
2193,1,小二郎,20016,7,sys_39_1,15,0,0,0,24,1,1,1,1,30,70,,0
2194,1,朋蛇,20019,6,sys_40_1,15,0,0,0,24,1,1,1,1,30,70,,0
2195,1,黑骑,20020,14,sys_40_1,15,0,0,0,24,1,1,1,1,30,70,,0
2196,1,朋蛇,20019,6,sys_41_1,15,0,0,0,24,1,1,1,1,30,70,,0
2197,1,黑骑,20020,14,sys_41_1,15,0,0,0,24,1,1,1,1,30,70,,0
2198,1,巫支祁,20021,4,sys_42_1,15,0,7,0,24,1,1,1,1,30,70,,0
2199,1,巫支歧,20022,6,sys_42_1,15,0,0,0,24,1,1,1,1,30,70,,0
2200,1,巫支歧,20022,3,sys_42_2,15,0,0,0,24,1,1,1,1,30,70,,0
2201,1,巫支歧,20022,3,sys_42_3,15,0,0,0,24,1,1,1,1,30,70,,0
2202,1,巫支歧,20022,2,sys_42_4,15,0,0,0,24,1,1,1,1,30,70,,0
2203,1,黑骑,20020,4,sys_43_1,15,0,0,0,24,1,1,1,1,30,70,,0
2204,1,庚辰,20311,1,sys_43_1,7200,0,0,0,24,1,1,1,1,30,70,,0
2205,1,小二郎,20016,3,sys_43_2,15,0,0,0,24,1,1,1,1,30,70,,0
2206,1,黑骑,20020,2,sys_43_3,15,0,0,0,24,1,1,1,1,30,70,,0
2207,1,小二郎,20016,3,sys_43_4,15,0,0,0,24,1,1,1,1,30,70,,0
2208,1,黑骑,20020,2,sys_43_5,15,0,0,0,24,1,1,1,1,30,70,,0
2209,1,小二郎,20016,3,sys_43_6,15,0,0,0,24,1,1,1,1,30,70,,0
2210,1,黑骑,20020,2,sys_43_7,15,0,0,0,24,1,1,1,1,30,70,,0
2211,1,小二郎,20016,2,sys_43_8,15,0,0,0,24,1,1,1,1,30,70,,0
2212,1,黑骑,20020,2,sys_43_9,15,0,0,0,24,1,1,1,1,30,70,,0
2213,1,小二郎,20016,2,sys_43_10,15,0,0,0,24,1,1,1,1,30,70,,0
2214,1,黑骑,20020,2,sys_43_11,15,0,0,0,24,1,1,1,1,30,70,,0
2215,1,小二郎,20016,2,sys_43_12,15,0,0,0,24,1,1,1,1,30,70,,0
2216,1,黑骑,20020,3,sys_43_13,15,0,0,0,24,1,1,1,1,30,70,,0
2217,1,小二郎,20016,2,sys_43_14,15,0,0,0,24,1,1,1,1,30,70,,0
2218,1,巫支祁,20021,6,sys_44_1,15,0,7,0,24,1,1,1,1,30,70,,0
2219,1,巫支祁,20021,4,sys_44_2,15,0,7,0,24,1,1,1,1,30,70,,0
2220,1,巫支歧,20022,5,sys_44_2,15,0,0,0,24,1,1,1,1,30,70,,0
2221,1,巫支祁,20021,4,sys_44_3,15,0,7,0,24,1,1,1,1,30,70,,0
2222,1,巫支歧,20022,3,sys_44_3,15,0,0,0,24,1,1,1,1,30,70,,0
2223,1,裂佛,20023,6,sys_45_1,15,0,0,0,24,1,1,1,1,30,70,,0
2224,1,黑晶护卫,20024,20,sys_45_1,15,0,0,0,24,1,1,1,1,30,70,,0
2225,1,独兽,20017,6,sys_46_1,15,0,0,0,24,1,1,1,1,30,70,,0
2226,1,黑晶护卫,20024,8,sys_46_1,15,0,0,0,24,1,1,1,1,30,70,,0
2227,1,黑晶护卫,20024,2,sys_46_2,15,0,0,0,24,1,1,1,1,30,70,,0
2228,1,独兽,20017,8,sys_47_1,15,0,0,0,24,1,1,1,1,30,70,,0
2229,1,独兽,20017,6,sys_48_1,15,0,0,0,24,1,1,1,1,30,70,,0
2230,1,黄晶护卫,20025,8,sys_48_1,15,0,0,0,24,1,1,1,1,30,70,,0
2231,1,黄晶护卫,20025,2,sys_48_2,15,0,0,0,24,1,1,1,1,30,70,,0
2232,1,裂佛,20023,6,sys_49_1,15,0,0,0,24,1,1,1,1,30,70,,0
2233,1,黄晶护卫,20025,20,sys_49_1,15,0,0,0,24,1,1,1,1,30,70,,0
2234,1,黄晶护卫,20025,6,sys_49_2,15,0,0,0,24,1,1,1,1,30,70,,0
2235,1,裂佛,20023,6,sys_50_1,15,0,0,0,24,1,1,1,1,30,70,,0
2236,1,绿晶护卫,20026,20,sys_50_1,15,0,0,0,24,1,1,1,1,30,70,,0
2237,1,独兽,20017,6,sys_51_1,15,0,0,0,24,1,1,1,1,30,70,,0
2238,1,绿晶护卫,20026,8,sys_51_1,15,0,0,0,24,1,1,1,1,30,70,,0
2239,1,绿晶护卫,20026,2,sys_51_2,15,0,0,0,24,1,1,1,1,30,70,,0
2240,1,独兽,20017,9,sys_52_1,15,0,0,0,24,1,1,1,1,30,70,,0
2241,1,独兽,20017,6,sys_52_1,15,0,0,0,24,1,1,1,1,30,70,,0
2242,1,独兽,20017,6,sys_53_1,15,0,0,0,24,1,1,1,1,30,70,,0
2243,1,红晶护卫,20027,8,sys_53_1,15,0,0,0,24,1,1,1,1,30,70,,0
2244,1,红晶护卫,20027,2,sys_53_2,15,0,0,0,24,1,1,1,1,30,70,,0
2245,1,裂佛,20023,6,sys_54_1,15,0,0,0,24,1,1,1,1,30,70,,0
2246,1,红晶护卫,20027,20,sys_54_1,15,0,0,0,24,1,1,1,1,30,70,,0
2247,1,六手佛,20046,6,sys_55_1,15,0,0,0,24,1,1,1,1,30,70,,0
2248,1,裂佛,20047,10,sys_55_1,15,0,0,0,24,1,1,1,1,30,70,,0
2249,1,裂佛,20047,5,sys_55_2,15,0,0,0,24,1,1,1,1,30,70,,0
2250,1,六手佛,20046,7,sys_56_1,15,0,0,0,24,1,1,1,1,30,70,,0
2251,1,裂佛,20047,9,sys_56_1,15,0,0,0,24,1,1,1,1,30,70,,0
2252,1,六手佛,20046,5,sys_56_2,15,0,0,0,24,1,1,1,1,30,70,,0
2253,1,裂佛,20047,5,sys_56_3,15,0,0,0,24,1,1,1,1,30,70,,0
2254,1,髑兽,20043,7,sys_57_1,15,0,0,0,24,1,1,1,1,30,70,,0
2255,1,六手佛,20046,9,sys_57_1,15,0,0,0,24,1,1,1,1,30,70,,0
2256,1,六手佛,20046,6,sys_57_2,15,0,0,0,24,1,1,1,1,30,70,,0
2257,1,髑兽,20043,4,sys_57_3,15,0,0,0,24,1,1,1,1,30,70,,0
2258,1,髑兽,20043,6,sys_58_1,15,0,0,0,24,1,1,1,1,30,70,,0
2259,1,六手佛,20046,8,sys_58_1,15,0,0,0,24,1,1,1,1,30,70,,0
2260,1,六手佛,20046,4,sys_58_2,15,0,0,0,24,1,1,1,1,30,70,,0
2261,1,槐树精,20048,6,sys_59_1,15,0,0,0,24,1,1,1,1,30,70,,0
2262,1,气鼓,20049,8,sys_59_1,15,0,0,0,24,1,1,1,1,30,70,,0
2263,1,槐树精,20048,3,sys_59_2,15,0,0,0,24,1,1,1,1,30,70,,0
2264,1,气鼓,20049,5,sys_59_2,15,0,0,0,24,1,1,1,1,30,70,,0
2265,1,裂佛,20047,8,sys_60_1,15,0,0,0,24,1,1,1,1,30,70,,0
2266,1,槐树精,20048,10,sys_60_1,15,0,0,0,24,1,1,1,1,30,70,,0
2267,1,槐树精,20048,6,sys_60_2,15,0,0,0,24,1,1,1,1,30,70,,0
2268,1,天毒,20042,20,sys_61_1,15,0,0,0,24,1,1,1,1,30,70,,0
2269,1,髑兽,20043,3,sys_62_1,15,0,0,0,24,1,1,1,1,30,70,,0
2270,1,六手佛,20046,5,sys_62_1,15,0,0,0,24,1,1,1,1,30,70,,0
2271,1,髑兽,20043,9,sys_63_1,15,0,0,0,24,1,1,1,1,30,70,,0
2272,1,六手佛,20046,11,sys_63_1,15,0,0,0,24,1,1,1,1,30,70,,0
2273,1,槐树精,20048,6,sys_64_1,15,0,0,0,24,1,1,1,1,30,70,,0
2274,1,气鼓,20049,18,sys_64_1,15,0,0,0,24,1,1,1,1,30,70,,0
2275,1,髑兽,20043,14,sys_65_1,15,0,0,0,24,1,1,1,1,30,70,,0
2276,1,烽骑,20044,10,sys_65_1,15,0,0,0,24,1,1,1,1,30,70,,0
2277,1,髑兽,20043,3,sys_65_2,15,0,0,0,24,1,1,1,1,30,70,,0
2278,1,烽骑,20044,4,sys_65_3,15,0,0,0,24,1,1,1,1,30,70,,0
2279,1,髑兽,20043,5,sys_66_1,15,0,0,0,24,1,1,1,1,30,70,,0
2280,1,烽骑,20044,7,sys_66_1,15,0,0,0,24,1,1,1,1,30,70,,0
2281,1,烽骑,20044,6,sys_67_1,15,0,0,0,24,1,1,1,1,30,70,,0
2282,1,骊野,20045,8,sys_67_1,15,0,0,0,24,1,1,1,1,30,70,,0
2283,1,烽骑,20044,4,sys_67_2,15,0,0,0,24,1,1,1,1,30,70,,0
2284,1,骊野,20045,6,sys_67_2,15,0,0,0,24,1,1,1,1,30,70,,0
2285,1,烽骑,20044,6,sys_68_1,15,0,0,0,24,1,1,1,1,30,70,,0
2286,1,骊野,20045,2,sys_68_1,15,0,0,0,24,1,1,1,1,30,70,,0
2287,1,烽骑,20044,8,sys_68_2,15,0,0,0,24,1,1,1,1,30,70,,0
2288,1,骊野,20045,10,sys_68_2,15,0,0,0,24,1,1,1,1,30,70,,0
2289,1,[任务]法宝试炼,20322,1,sys_68_2,600,0,0,0,24,1,1,1,1,30,70,,0
2290,1,天毒,20042,5,sys_69_1,15,0,0,0,24,1,1,1,1,30,70,,0
2291,1,嗜血虫,20039,7,sys_69_1,15,0,0,0,24,1,1,1,1,30,70,,0
2292,1,石林护兽,20041,6,sys_69_1,15,0,0,0,24,1,1,1,1,30,70,,0
2293,1,嗜血虫,20039,9,sys_69_2,15,0,0,0,24,1,1,1,1,30,70,,0
2294,1,石林护兽,20041,11,sys_69_2,15,0,0,0,24,1,1,1,1,30,70,,0
2295,1,嗜血虫,20039,2,sys_69_3,15,0,0,0,24,1,1,1,1,30,70,,0
2296,1,石林护兽,20041,4,sys_69_3,15,0,0,0,24,1,1,1,1,30,70,,0
2297,1,髑兽,20043,4,sys_70_1,15,0,0,0,24,1,1,1,1,30,70,,0
2298,1,烽骑,20044,6,sys_70_1,15,0,0,0,24,1,1,1,1,30,70,,0
2299,1,髑兽,20043,4,sys_70_2,15,0,0,0,24,1,1,1,1,30,70,,0
2300,1,烽骑,20044,6,sys_70_2,15,0,0,0,24,1,1,1,1,30,70,,0
2301,1,髑兽,20043,2,sys_70_3,15,0,0,0,24,1,1,1,1,30,70,,0
2302,1,烽骑,20044,4,sys_70_3,15,0,0,0,24,1,1,1,1,30,70,,0
2303,1,[任务]神象,20323,1,sys_70_3,600,0,0,0,24,1,1,1,1,30,70,,0
2304,1,髑兽,20043,2,sys_70_4,15,0,0,0,24,1,1,1,1,30,70,,0
2305,1,烽骑,20044,4,sys_70_4,15,0,0,0,24,1,1,1,1,30,70,,0
2306,1,[任务]二郎,20321,1,sys_70_4,600,0,0,0,24,1,1,1,1,30,70,,0
2307,1,黑翰赤,20034,4,sys_71_1,15,0,0,0,24,1,1,1,1,30,70,,0
2308,1,黑翰赤,20034,7,sys_71_2,15,0,0,0,24,1,1,1,1,30,70,,0
2309,1,九尾狐狸,20036,6,sys_71_3,15,0,0,0,24,1,1,1,1,30,70,,0
2310,1,黑翰赤,20034,2,sys_72_1,15,0,0,0,24,1,1,1,1,30,70,,0
2311,1,九尾狐狸,20036,6,sys_72_1,15,0,0,0,24,1,1,1,1,30,70,,0
2312,1,黑翰赤,20034,2,sys_72_2,15,0,0,0,24,1,1,1,1,30,70,,0
2313,1,九尾狐狸,20036,4,sys_72_2,15,0,0,0,24,1,1,1,1,30,70,,0
2314,1,黑翰赤,20034,2,sys_72_3,15,0,0,0,24,1,1,1,1,30,70,,0
2315,1,九尾狐狸,20036,4,sys_72_4,15,0,0,0,24,1,1,1,1,30,70,,0
2316,1,黑翰赤,20034,4,sys_73_1,15,0,0,0,24,1,1,1,1,30,70,,0
2317,1,九尾狐狸,20036,6,sys_73_1,15,0,0,0,24,1,1,1,1,30,70,,0
2318,1,九尾狐狸,20036,5,sys_73_2,15,0,0,0,24,1,1,1,1,30,70,,0
2319,1,甲骨怪,20040,2,sys_74_1,15,0,0,0,24,1,1,1,1,30,70,,0
2320,1,石林护兽,20041,1,sys_74_1,15,0,0,0,24,1,1,1,1,30,70,,0
2321,1,甲骨怪,20040,6,sys_74_2,15,0,0,0,24,1,1,1,1,30,70,,0
2322,1,石林护兽,20041,8,sys_74_2,15,0,0,0,24,1,1,1,1,30,70,,0
2323,1,甲骨怪,20040,6,sys_74_3,15,0,0,0,24,1,1,1,1,30,70,,0
2324,1,石林护兽,20041,8,sys_74_3,15,0,0,0,24,1,1,1,1,30,70,,0
2325,1,甲骨怪,20040,5,sys_74_4,15,0,0,0,24,1,1,1,1,30,70,,0
2326,1,石林护兽,20041,3,sys_74_4,15,0,0,0,24,1,1,1,1,30,70,,0
2327,1,石林护兽,20041,3,sys_74_5,15,0,0,0,24,1,1,1,1,30,70,,0
2328,1,甲骨怪,20040,2,sys_74_6,15,0,0,0,24,1,1,1,1,30,70,,0
2329,1,甲骨怪,20040,4,sys_74_7,15,0,0,0,24,1,1,1,1,30,70,,0
2330,1,甲骨怪,20040,2,sys_74_8,15,0,0,0,24,1,1,1,1,30,70,,0
2331,1,甲骨怪,20040,10,sys_75_1,15,0,0,0,24,1,1,1,1,30,70,,0
2332,1,石林护兽,20041,4,sys_75_1,15,0,0,0,24,1,1,1,1,30,70,,0
2333,1,甲骨怪,20040,10,sys_75_2,15,0,0,0,24,1,1,1,1,30,70,,0
2334,1,石林护兽,20041,6,sys_75_2,15,0,0,0,24,1,1,1,1,30,70,,0
2335,1,甲骨怪,20040,6,sys_75_3,15,0,0,0,24,1,1,1,1,30,70,,0
2336,1,石林护兽,20041,6,sys_75_4,15,0,0,0,24,1,1,1,1,30,70,,0
2337,1,甲骨怪,20040,4,sys_75_5,15,0,0,0,24,1,1,1,1,30,70,,0
2338,1,血狱妖火,20038,7,sys_76_1,15,0,0,0,24,1,1,1,1,30,70,,0
2339,1,嗜血虫,20039,9,sys_76_1,15,0,0,0,24,1,1,1,1,30,70,,0
2340,1,血狱妖火,20038,2,sys_76_2,15,0,0,0,24,1,1,1,1,30,70,,0
2341,1,嗜血虫,20039,4,sys_76_2,15,0,0,0,24,1,1,1,1,30,70,,0
2342,1,嗜血虫,20039,5,sys_76_3,15,0,0,0,24,1,1,1,1,30,70,,0
2343,1,血狱妖火,20038,4,sys_77_1,15,0,0,0,24,1,1,1,1,30,70,,0
2344,1,嗜血虫,20039,4,sys_78_1,15,0,0,0,24,1,1,1,1,30,70,,0
2345,1,血狱妖火,20038,2,sys_78_2,15,0,0,0,24,1,1,1,1,30,70,,0
2346,1,嗜血虫,20039,4,sys_78_2,15,0,0,0,24,1,1,1,1,30,70,,0
2347,1,九尾狐狸,20036,4,sys_79_1,15,0,0,0,24,1,1,1,1,30,70,,0
2348,1,水晶雉鸡,20037,8,sys_79_1,15,0,0,0,24,1,1,1,1,30,70,,0
2349,1,九尾狐狸,20036,4,sys_79_2,15,0,0,0,24,1,1,1,1,30,70,,0
2350,1,水晶雉鸡,20037,4,sys_79_3,15,0,0,0,24,1,1,1,1,30,70,,0
2351,1,黑翰赤,20034,4,sys_79_4,15,0,0,0,24,1,1,1,1,30,70,,0
2352,1,妖台,20035,8,sys_79_5,15,0,0,0,24,1,1,1,1,30,70,,0
2353,1,九尾狐狸,20036,10,sys_80_1,15,0,0,0,24,1,1,1,1,30,70,,0
2354,1,水晶雉鸡,20037,6,sys_80_1,15,0,0,0,24,1,1,1,1,30,70,,0
2355,1,九尾狐狸,20036,4,sys_80_2,15,0,0,0,24,1,1,1,1,30,70,,0
2356,1,黑翰赤,20034,12,sys_81_1,15,0,0,0,24,1,1,1,1,30,70,,0
2357,1,妖台,20035,10,sys_81_1,15,0,0,0,24,1,1,1,1,30,70,,0
2358,1,紫水妖,20030,10,sys_82_1,15,0,0,0,24,1,1,1,1,30,70,,0
2359,1,阿灵,20032,8,sys_82_1,15,0,0,0,24,1,1,1,1,30,70,,0
2360,1,阿灵,20032,6,sys_83_1,15,0,0,0,24,1,1,1,1,30,70,,0
2361,1,黑翰赤,20034,8,sys_83_1,15,0,0,0,24,1,1,1,1,30,70,,0
2362,1,黑翰赤,20034,4,sys_83_2,15,0,0,0,24,1,1,1,1,30,70,,0
2363,1,妖台,20035,6,sys_83_3,15,0,0,0,24,1,1,1,1,30,70,,0
2364,1,妖台,20035,10,sys_83_4,15,0,0,0,24,1,1,1,1,30,70,,0
2365,1,黑翰赤,20034,10,sys_83_5,15,0,0,0,24,1,1,1,1,30,70,,0
2366,1,九尾狐狸,20036,4,sys_84_1,15,0,0,0,24,1,1,1,1,30,70,,0
2367,1,水晶雉鸡,20037,4,sys_84_1,15,0,0,0,24,1,1,1,1,30,70,,0
2368,1,九尾狐狸,20036,4,sys_84_2,15,0,0,0,24,1,1,1,1,30,70,,0
2369,1,水晶雉鸡,20037,6,sys_84_2,15,0,0,0,24,1,1,1,1,30,70,,0
2370,1,九尾狐狸,20036,12,sys_85_1,15,0,0,0,24,1,1,1,1,30,70,,0
2371,1,黑翰赤,20034,5,sys_86_1,15,0,0,0,24,1,1,1,1,30,70,,0
2372,1,妖台,20035,5,sys_86_1,15,0,0,0,24,1,1,1,1,30,70,,0
2373,1,黑翰赤,20034,4,sys_86_2,15,0,0,0,24,1,1,1,1,30,70,,0
2374,1,妖台,20035,2,sys_86_2,15,0,0,0,24,1,1,1,1,30,70,,0
2375,1,黑翰赤,20034,8,sys_87_1,15,0,0,0,24,1,1,1,1,30,70,,0
2376,1,妖台,20035,10,sys_87_1,15,0,0,0,24,1,1,1,1,30,70,,0
2377,1,黑翰赤,20034,3,sys_87_2,15,0,0,0,24,1,1,1,1,30,70,,0
2378,1,妖台,20035,3,sys_87_2,15,0,0,0,24,1,1,1,1,30,70,,0
2379,1,阿灵,20032,4,sys_89_1,15,0,0,0,24,1,1,1,1,30,70,,0
2380,1,九尾狐狸,20036,6,sys_89_4,15,0,0,0,24,1,1,1,1,30,70,,0
2381,1,长尾妖鸡,20033,12,sys_91_1,15,0,0,0,24,1,1,1,1,30,70,,0
2382,1,紫水妖,20030,6,sys_91_1,15,0,0,0,24,1,1,1,1,30,70,,0
2383,1,长尾妖鸡,20033,8,sys_91_2,15,0,0,0,24,1,1,1,1,30,70,,0
2384,1,紫水妖,20030,4,sys_91_3,15,0,0,0,24,1,1,1,1,30,70,,0
2385,1,紫水妖,20030,8,sys_91_4,15,0,0,0,24,1,1,1,1,30,70,,0
2386,1,长尾妖鸡,20033,4,sys_91_5,15,0,0,0,24,1,1,1,1,30,70,,0
2387,1,蓬尾玄狐,20031,3,sys_91_6,15,0,0,0,24,1,1,1,1,30,70,,0
2388,1,蓬尾玄狐,20031,6,sys_92_1,15,0,0,0,24,1,1,1,1,30,70,,0
