ID,允许直接接受,分组ID,催粮任务,跑环任务,文官任务,文官任务计数,任务名称,任务描述,动态提示,提示道具,提示数量,任务接受条件,任务完成条件,最低等级,最高等级,国家限制,职业限制,官职要求,是否可重复,接受时间限制,完成时间限制,任务标记道具,是否可取消,接受任务标记,完成方式,npc1接任务对话,npc1接任务后对话,npc1任务中对话,npc2任务中对话,npc2完成任务后对话,npc2选择失败对话,,固定奖励,随机奖励概率,随机奖励,,选择标记1,选择标记2,选择标记3,选择标记4,选择标记5,特殊要求1,特殊要求2,特殊要求3,特殊要求4,特殊要求5,特殊奖励概率,特殊奖励1,特殊奖励2,特殊奖励3,特殊奖励4,特殊奖励5,任务区域,任务区块分组,是否受上限个数限制,是否可共享,任务相关信息,接受NPC坐标,完成NPC坐标,可选奖励,动态提示2,职业奖励
15768,1,0,0,0,2,1,师门补给,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p>&nbsp;</p>
<p><img src=""ui/textures/28_a.tga"" width=""420"" height=""18"" source=""""/></p>
<p><font color=""#C8FFF1"">最近各地纷争不断，大量弟子都派去下山行侠仗义了，但如此一来门内的各种物资消耗也很大，仗着门内储存颇丰还可支撑一阵，但如此也不是办法。经纠当多日苦思终于想到一个方法，那些妖魔鬼怪身上也有不少精华，铲除它们之后可以将其精华收集，炼制一番便储存起来。最近两仪极地附近有一些</font><a href=""client://clientmovetoscene1 scene03 80 367 scene01 -873 933"">貌牛（两仪极地-873 933）</a><font color=""#C8FFF1"">行凶作乱，</font><a href=""client://clientmovetonpc 232"">纠当（苗疆-282 -267）</a><font color=""#C8FFF1"">让你去从它们身上收集一些貌牛精元回来。</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[GOAL]
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","<font color=""#C8FFF1"">让</font><a href=""client://clientmovetonpc 224"">阿尼当（苗疆-294 -334）</a><font color=""#C8FFF1"">送你去蜀郡收集</font><a href=""client://clientmovetoscene1 scene03 80 367 scene01 -873 933"">貌牛精元（两仪极地-873 933）</a>",5367,3,,item 5367 3,33,35,2,4,0,1,0,-1,,0,Enttask_t15768,0,task/task_t15768/task_t15768_01.html,,task/task_t15768/task_t15768_02.html,task/task_t15768/task_t15768_02.html,task/task_t15768/task_t15768_04.html,,,"exp 8230
gold 411
gongreward",,,,,,,,,,,,,,,,,,,,苗疆,91,1,0,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p><font color=""#00ff00"">[任务相关信息]</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务NPC：</font><a href=""client://clientmovetonpc 232"">纠当（苗疆-282 -267）</a></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务最低等级：33级</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">任务目标：收集</font><a href=""client://clientmovetoscene1 scene03 80 367 scene01 -873 933"">貌牛精元（两仪极地-873 933）</a></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","-5640,-5330;","-5640,-5330;",,"<font color=""#C8FFF1"">让</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 225"">尤敕（蜀郡253 576）</a><font color=""#C8FFF1"">送你到苗疆去找</font><a href=""client://clientmovetonpc 232"">纠当（苗疆-282 -267）</a>",
16000,1,0,0,0,3,1,任戊戍的琐事,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p>&nbsp;</p>
<p><img src=""ui/textures/28_a.tga"" width=""420"" height=""18"" source=""""/></p>
<p><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a><font color=""#C8FFF1"">絮絮叨叨的向你描述自己差事的痛苦，接着又告诉你最近因为有人炼制药品，兽胆又不够用了，原来他是想让你帮他弄些1级兽胆回来。</font><font color=""#FF0000"">（1级兽胆可在各地药铺购买或通过野外怪物掉落获得。）</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[GOAL]
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","<font color=""#C8FFF1"">收集1级兽胆</font>",7701,12,inunion,item 7701 12,11,15,2,0,0,1,0,-1,,0,Enttask_t16000,,task/task_t16000/task_t16000_01.html,,task/task_t16000/task_t16000_02.html,task/task_t16000/task_t16000_02.html,task/task_t16000/task_t16000_04.html,,,"exp 2087
gold 127
credit 0 53",,,,,,,,,,,,,,,,,,,,蜀郡,92,1,0,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p><font color=""#00ff00"">[任务相关信息]</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务NPC：</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务最低等级：11级</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">任务目标：收集1级兽胆</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","1070,13325;","1070,13325;",,"<font color=""#C8FFF1"">去找</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a>",
16001,1,0,0,0,3,1,任戊戍的琐事,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p>&nbsp;</p>
<p><img src=""ui/textures/28_a.tga"" width=""420"" height=""18"" source=""""/></p>
<p><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a><font color=""#C8FFF1"">絮絮叨叨的向你描述自己差事的痛苦，接着又告诉你最近因为有人炼制防具，棉布又不够用了，原来他是想让你帮他弄些1级棉布回来。</font><font color=""#FF0000"">（1级棉布可在各地服饰铺购买或通过野外怪物掉落获得。）</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[GOAL]
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","<font color=""#C8FFF1"">收集1级棉布</font>",7601,6,inunion,item 7601 6,11,15,2,0,0,1,0,-1,,0,Enttask_t16001,,task/task_t16001/task_t16001_01.html,,task/task_t16001/task_t16001_02.html,task/task_t16001/task_t16001_02.html,task/task_t16001/task_t16001_04.html,,,"exp 2087
gold 127
credit 0 53",,,,,,,,,,,,,,,,,,,,蜀郡,92,1,0,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p><font color=""#00ff00"">[任务相关信息]</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务NPC：</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务最低等级：11级</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">任务目标：收集1级棉布</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","1070,13325;","1070,13325;",,"<font color=""#C8FFF1"">去找</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a>",
16002,1,0,0,0,3,1,任戊戍的琐事,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p>&nbsp;</p>
<p><img src=""ui/textures/28_a.tga"" width=""420"" height=""18"" source=""""/></p>
<p><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a><font color=""#C8FFF1"">絮絮叨叨的向你描述自己差事的痛苦，接着又告诉你最近因为有人炼制武器，烤炭又不够用了，原来他是想让你帮他弄些1级烤炭回来。</font><font color=""#FF0000"">（1级烤炭可在各地武器铺购买或通过野外怪物掉落获得。）</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[GOAL]
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","<font color=""#C8FFF1"">收集1级烤炭</font>",7501,6,inunion,item 7501 6,11,15,2,0,0,1,0,-1,,0,Enttask_t16002,,task/task_t16002/task_t16002_01.html,,task/task_t16002/task_t16002_02.html,task/task_t16002/task_t16002_02.html,task/task_t16002/task_t16002_04.html,,,"exp 2087
gold 127
credit 0 53",,,,,,,,,,,,,,,,,,,,蜀郡,92,1,0,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p><font color=""#00ff00"">[任务相关信息]</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务NPC：</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务最低等级：11级</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">任务目标：收集1级烤炭</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","1070,13325;","1070,13325;",,"<font color=""#C8FFF1"">去找</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a>",
16003,1,0,0,0,3,1,任戊戍的琐事,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p>&nbsp;</p>
<p><img src=""ui/textures/28_a.tga"" width=""420"" height=""18"" source=""""/></p>
<p><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a><font color=""#C8FFF1"">絮絮叨叨的向你描述自己差事的痛苦，接着又告诉你最近因为有人炼制药品，兽胆又不够用了，原来他是想让你帮他弄些1级兽胆回来。</font><font color=""#FF0000"">（1级兽胆可在各地药铺购买或通过野外怪物掉落获得。）</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[GOAL]
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","<font color=""#C8FFF1"">收集1级兽胆</font>",7701,18,inunion,item 7701 18,16,20,2,0,0,1,0,-1,,0,Enttask_t16003,,task/task_t16003/task_t16003_01.html,,task/task_t16003/task_t16003_02.html,task/task_t16003/task_t16003_02.html,task/task_t16003/task_t16003_04.html,,,"exp 3190
gold 159
credit 0 62",,,,,,,,,,,,,,,,,,,,蜀郡,92,1,0,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p><font color=""#00ff00"">[任务相关信息]</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务NPC：</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务最低等级：16级</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">任务目标：收集1级兽胆</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","1070,13325;","1070,13325;",,"<font color=""#C8FFF1"">去找</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a>",
16004,1,0,0,0,3,1,任戊戍的琐事,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p>&nbsp;</p>
<p><img src=""ui/textures/28_a.tga"" width=""420"" height=""18"" source=""""/></p>
<p><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a><font color=""#C8FFF1"">絮絮叨叨的向你描述自己差事的痛苦，接着又告诉你最近因为有人炼制防具，棉布又不够用了，原来他是想让你帮他弄些1级棉布回来。</font><font color=""#FF0000"">（1级棉布可在各地服饰铺购买或通过野外怪物掉落获得。）</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[GOAL]
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","<font color=""#C8FFF1"">收集1级棉布</font>",7601,9,inunion,item 7601 9,16,20,2,0,0,1,0,-1,,0,Enttask_t16004,,task/task_t16004/task_t16004_01.html,,task/task_t16004/task_t16004_02.html,task/task_t16004/task_t16004_02.html,task/task_t16004/task_t16004_04.html,,,"exp 3190
gold 159
credit 0 62",,,,,,,,,,,,,,,,,,,,蜀郡,92,1,0,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p><font color=""#00ff00"">[任务相关信息]</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务NPC：</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务最低等级：16级</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">任务目标：收集1级棉布</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","1070,13325;","1070,13325;",,"<font color=""#C8FFF1"">去找</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a>",
16005,1,0,0,0,3,1,任戊戍的琐事,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p>&nbsp;</p>
<p><img src=""ui/textures/28_a.tga"" width=""420"" height=""18"" source=""""/></p>
<p><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a><font color=""#C8FFF1"">絮絮叨叨的向你描述自己差事的痛苦，接着又告诉你最近因为有人炼制武器，烤炭又不够用了，原来他是想让你帮他弄些1级烤炭回来。</font><font color=""#FF0000"">（1级烤炭可在各地武器铺购买或通过野外怪物掉落获得。）</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[GOAL]
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","<font color=""#C8FFF1"">收集1级烤炭</font>",7501,9,inunion,item 7501 9,16,20,2,0,0,1,0,-1,,0,Enttask_t16005,,task/task_t16005/task_t16005_01.html,,task/task_t16005/task_t16005_02.html,task/task_t16005/task_t16005_02.html,task/task_t16005/task_t16005_04.html,,,"exp 3190
gold 159
credit 0 62",,,,,,,,,,,,,,,,,,,,蜀郡,92,1,0,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p><font color=""#00ff00"">[任务相关信息]</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务NPC：</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务最低等级：16级</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">任务目标：收集1级烤炭</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","1070,13325;","1070,13325;",,"<font color=""#C8FFF1"">去找</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a>",
16006,1,0,0,0,3,1,任戊戍的琐事,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p>&nbsp;</p>
<p><img src=""ui/textures/28_a.tga"" width=""420"" height=""18"" source=""""/></p>
<p><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a><font color=""#C8FFF1"">絮絮叨叨的向你描述自己差事的痛苦，接着又告诉你最近因为有人炼制药品，兽胆又不够用了，原来他是想让你帮他弄些2级兽胆回来。</font><font color=""#FF0000"">（2级兽胆可在各地药铺购买或通过野外怪物掉落获得。）</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[GOAL]
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","<font color=""#C8FFF1"">收集2级兽胆</font>",7702,12,inunion,item 7702 12,21,25,2,0,0,1,0,-1,,0,Enttask_t16006,,task/task_t16006/task_t16006_01.html,,task/task_t16006/task_t16006_02.html,task/task_t16006/task_t16006_02.html,task/task_t16006/task_t16006_04.html,,,"exp 4517
gold 225
credit 0 71",,,,,,,,,,,,,,,,,,,,蜀郡,92,1,0,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p><font color=""#00ff00"">[任务相关信息]</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务NPC：</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务最低等级：21级</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">任务目标：收集2级兽胆</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","1070,13325;","1070,13325;",,"<font color=""#C8FFF1"">去找</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a>",
16007,1,0,0,0,3,1,任戊戍的琐事,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p>&nbsp;</p>
<p><img src=""ui/textures/28_a.tga"" width=""420"" height=""18"" source=""""/></p>
<p><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a><font color=""#C8FFF1"">絮絮叨叨的向你描述自己差事的痛苦，接着又告诉你最近因为有人炼制防具，棉布又不够用了，原来他是想让你帮他弄些2级棉布回来。</font><font color=""#FF0000"">（2级棉布可在各地服饰铺购买或通过野外怪物掉落获得。）</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[GOAL]
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","<font color=""#C8FFF1"">收集2级棉布</font>",7602,6,inunion,item 7602 6,21,25,2,0,0,1,0,-1,,0,Enttask_t16007,,task/task_t16007/task_t16007_01.html,,task/task_t16007/task_t16007_02.html,task/task_t16007/task_t16007_02.html,task/task_t16007/task_t16007_04.html,,,"exp 4517
gold 225
credit 0 71",,,,,,,,,,,,,,,,,,,,蜀郡,92,1,0,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p><font color=""#00ff00"">[任务相关信息]</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务NPC：</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务最低等级：21级</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">任务目标：收集2级棉布</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","1070,13325;","1070,13325;",,"<font color=""#C8FFF1"">去找</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a>",
16008,1,0,0,0,3,1,任戊戍的琐事,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p>&nbsp;</p>
<p><img src=""ui/textures/28_a.tga"" width=""420"" height=""18"" source=""""/></p>
<p><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a><font color=""#C8FFF1"">絮絮叨叨的向你描述自己差事的痛苦，接着又告诉你最近因为有人炼制武器，烤炭又不够用了，原来他是想让你帮他弄些2级烤炭回来。</font><font color=""#FF0000"">（2级烤炭可在各地武器铺购买或通过野外怪物掉落获得。）</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[GOAL]
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","<font color=""#C8FFF1"">收集2级烤炭</font>",7502,6,inunion,item 7502 6,21,25,2,0,0,1,0,-1,,0,Enttask_t16008,,task/task_t16008/task_t16008_01.html,,task/task_t16008/task_t16008_02.html,task/task_t16008/task_t16008_02.html,task/task_t16008/task_t16008_04.html,,,"exp 4517
gold 225
credit 0 71",,,,,,,,,,,,,,,,,,,,蜀郡,92,1,0,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p><font color=""#00ff00"">[任务相关信息]</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务NPC：</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务最低等级：21级</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">任务目标：收集2级烤炭</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","1070,13325;","1070,13325;",,"<font color=""#C8FFF1"">去找</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a>",
16009,1,0,0,0,3,1,任戊戍的琐事,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p>&nbsp;</p>
<p><img src=""ui/textures/28_a.tga"" width=""420"" height=""18"" source=""""/></p>
<p><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a><font color=""#C8FFF1"">絮絮叨叨的向你描述自己差事的痛苦，接着又告诉你最近因为有人炼制药品，兽胆又不够用了，原来他是想让你帮他弄些2级兽胆回来。</font><font color=""#FF0000"">（2级兽胆可在各地药铺购买或通过野外怪物掉落获得。）</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[GOAL]
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","<font color=""#C8FFF1"">收集2级兽胆</font>",7702,18,inunion,item 7702 18,26,30,2,0,0,1,0,-1,,0,Enttask_t16009,,task/task_t16009/task_t16009_01.html,,task/task_t16009/task_t16009_02.html,task/task_t16009/task_t16009_02.html,task/task_t16009/task_t16009_04.html,,,"exp 6070
gold 303
credit 0 80",,,,,,,,,,,,,,,,,,,,蜀郡,92,1,0,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312""/>
</head>
<body>
<p><font color=""#00ff00"">[任务相关信息]</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务NPC：</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">接受任务最低等级：26级</font></p>
<p>&nbsp;</p>
<p><font color=""#C8FFF1"">任务目标：收集2级兽胆</font></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
$[REWARD]
</body>
</html>","1070,13325;","1070,13325;",,"<font color=""#C8FFF1"">去找</font><a href=""client://clientmovetoscene4 scene03 80 367 scene01 271"">任戊戍（蜀郡53 666）</a>",
