ID,名称,阶段,类型,子类型,神兽ID,分解ID,可锻造,可交易,可商店,可删除,可丢弃,可重叠摆放,是否任务道具,是否可存仓,不允许融合,移动坐标,点数,价值,仙誉,俗名,积分,军功,帮贡,门贡,命中,伤害,防御,闪躲,攻击速度,攻击距离,移动速度,必杀率,MaxHp,MaxMp,抗火,抗水,抗毒,法宝属性,神兽属性,升级百分比,等级需求,最大等级,选择等级,修为等级需求,力量需求,体质需求,敏捷需求,智力需求,精准需求,职业需求,阶段需求,Icon,路径动画,刀光,Model,UpdateModel,UpdateEffect,Sound,初始使用次数,最大使用次数,耐久上限,Hp增加,Hp百分比增加,Mp增加,Mp百分比增加,Enp增加,Enp百分比增加,Exp增加,打卡时间增加,使用限制,持续时间,对应Skin,特效文件,是否双手武器,技能ID,任务ID,套装ID,宝石合成,宝石合成成功率,宝石合成金钱,是否副本掉落,参数1,说明,备注
4412,绿影轻便紧身衣,9,2,3,,16,1,1,1,1,1,0,0,1,,,,5,,,,,,,,,98,50,,,,,,,,,,,,,5,150,5,,,18,18,,,2,1,pic_a_hj_clo_01,,,a_hj_f_clo_01,a_hj_f_clo_01&a_hj_m_clo_01;a_hj_f_clo_01&a_hj_m_clo_01;a_hj_f_clo_01_01&a_hj_m_clo_01_01;a_hj_f_clo_01_01&a_hj_m_clo_01_01;a_hj_f_clo_01_02&a_hj_m_clo_01_02;a_hj_f_clo_01_02&a_hj_m_clo_01_02;a_hj_f_clo_01_02&a_hj_m_clo_01_02;a_hj_f_clo_01_03&a_hj_m_clo_01_03;a_hj_f_clo_01_03&a_hj_m_clo_01_03;a_hj_f_clo_01_03&a_hj_m_clo_01_03;a_hj_f_clo_01_04&a_hj_m_clo_01_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_hj_f_clo_01,,,,,3,,,,0,,"<P><FONT color=""#00ff00"">绿影轻便紧身衣</FONT></P><P><FONT color=""#EE7AE9"">绿影轻便护手</FONT></P><P><FONT color=""#EE7AE9"">绿影轻便腰带</FONT></P><P><FONT color=""#EE7AE9"">绿影轻便绑腿</FONT></P><P><FONT color=""#88aadd"">修真入门人士穿着的很舒适的外衣。</FONT></P>",
4413,绿影轻便护手,9,2,1,,31,1,1,1,1,1,0,0,1,,,,5,,,,,,,29,,59,,,,,,,,,,,,,,5,150,5,,,18,18,,,2,1,pic_a_hj_glo_01,,,a_hj_f_glo_01,a_hj_f_glo_01&a_hj_m_glo_01;a_hj_f_glo_01&a_hj_m_glo_01;a_hj_f_glo_01_01&a_hj_m_glo_01_01;a_hj_f_glo_01_01&a_hj_m_glo_01_01;a_hj_f_glo_01_02&a_hj_m_glo_01_02;a_hj_f_glo_01_02&a_hj_m_glo_01_02;a_hj_f_glo_01_02&a_hj_m_glo_01_02;a_hj_f_glo_01_03&a_hj_m_glo_01_03;a_hj_f_glo_01_03&a_hj_m_glo_01_03;a_hj_f_glo_01_03&a_hj_m_glo_01_03;a_hj_f_glo_01_04&a_hj_m_glo_01_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_hj_f_glo_01,,,,,3,,,,0,,"<P><FONT color=""#EE7AE9"">绿影轻便紧身衣</FONT></P><P><FONT color=""#00ff00"">绿影轻便护手</FONT></P><P><FONT color=""#EE7AE9"">绿影轻便腰带</FONT></P><P><FONT color=""#EE7AE9"">绿影轻便绑腿</FONT></P><P><FONT color=""#88aadd"">修真入门人士穿着的很舒适的护手。</FONT></P>",
4414,绿影轻便腰带,9,2,4,,31,1,1,1,1,1,0,0,1,,,,5,,,,,,,,,9,,,,,,,,,,,,,,5,150,5,,,18,18,,,2,1,pic_a_hj_wai_01,,,a_hj_f_wai_01,a_hj_f_wai_01&a_hj_m_wai_01;a_hj_f_wai_01&a_hj_m_wai_01;a_hj_f_wai_01_01&a_hj_m_wai_01_01;a_hj_f_wai_01_01&a_hj_m_wai_01_01;a_hj_f_wai_01_02&a_hj_m_wai_01_02;a_hj_f_wai_01_02&a_hj_m_wai_01_02;a_hj_f_wai_01_02&a_hj_m_wai_01_02;a_hj_f_wai_01_03&a_hj_m_wai_01_03;a_hj_f_wai_01_03&a_hj_m_wai_01_03;a_hj_f_wai_01_03&a_hj_m_wai_01_03;a_hj_f_wai_01_04&a_hj_m_wai_01_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_hj_f_wai_01,,,,,3,,,,0,,"<P><FONT color=""#EE7AE9"">绿影轻便紧身衣</FONT></P><P><FONT color=""#EE7AE9"">绿影轻便护手</FONT></P><P><FONT color=""#00ff00"">绿影轻便腰带</FONT></P><P><FONT color=""#EE7AE9"">绿影轻便绑腿</FONT></P><P><FONT color=""#88aadd"">修真入门人士穿着的很舒适的腰带。</FONT></P>",
4415,绿影轻便绑腿,9,2,2,,31,1,1,1,1,1,0,0,1,,,,5,,,,,,,,,29,21,,,,,,,,,,,,,5,150,5,,,18,18,,,2,1,pic_a_hj_sho_01,,,a_hj_f_sho_01,a_hj_f_sho_01&a_hj_m_sho_01;a_hj_f_sho_01&a_hj_m_sho_01;a_hj_f_sho_01_01&a_hj_m_sho_01_01;a_hj_f_sho_01_01&a_hj_m_sho_01_01;a_hj_f_sho_01_02&a_hj_m_sho_01_02;a_hj_f_sho_01_02&a_hj_m_sho_01_02;a_hj_f_sho_01_02&a_hj_m_sho_01_02;a_hj_f_sho_01_03&a_hj_m_sho_01_03;a_hj_f_sho_01_03&a_hj_m_sho_01_03;a_hj_f_sho_01_03&a_hj_m_sho_01_03;a_hj_f_sho_01_04&a_hj_m_sho_01_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_hj_f_sho_01,,,,,3,,,,0,,"<P><FONT color=""#EE7AE9"">绿影轻便紧身衣</FONT></P><P><FONT color=""#EE7AE9"">绿影轻便护手</FONT></P><P><FONT color=""#EE7AE9"">绿影轻便腰带</FONT></P><P><FONT color=""#00ff00"">绿影轻便绑腿</FONT></P><P><FONT color=""#88aadd"">修真入门人士穿戴的很舒适的绑腿。</FONT></P>",
4416,仙品凝元,3,1,3,,1,1,1,1,1,1,0,0,1,,,,10,,,,,,,31,24&45,,,1.1,50,,10,,,,,,,,,5,150,5,,,18,26,,,2,1,pic_w_hjh_01,,shuanghuandaoguang,w_hjh_f_01,1&w_hjh_f_01&w_hjh_m_01;1&w_hjh_f_01&w_hjh_m_01;1&w_hjh_f_01_01&w_hjh_m_01_01;1&w_hjh_f_01_01&w_hjh_m_01_01;1&w_hjh_f_01_02&w_hjh_m_01_02;1&w_hjh_f_01_02&w_hjh_m_01_02;1&w_hjh_f_01_02&w_hjh_m_01_02;1&w_hjh_f_01_03&w_hjh_m_01_03;1&w_hjh_f_01_03&w_hjh_m_01_03;1&w_hjh_f_01_03&w_hjh_m_01_03;1&w_hjh_f_01_04&w_hjh_m_01_04;,,Click_t1.wav,,,100,,,,,,,,,,,,,0,,,,,,,0,,"<P><FONT color=""#88aadd"">周身银白的环身晶莹剔透，其中似乎有微弱的真元流动。</FONT></P>",
4417,毒蛇轻便紧身衣,9,2,3,,16,1,1,1,1,1,0,0,1,,,,5,,,,,,,,,98,50,,,,,,,,,,,,,5,150,5,,,18,18,,,2,1,pic_a_hj_clo_01,,,a_hj_f_clo_01,a_hj_f_clo_01&a_hj_m_clo_01;a_hj_f_clo_01&a_hj_m_clo_01;a_hj_f_clo_01_01&a_hj_m_clo_01_01;a_hj_f_clo_01_01&a_hj_m_clo_01_01;a_hj_f_clo_01_02&a_hj_m_clo_01_02;a_hj_f_clo_01_02&a_hj_m_clo_01_02;a_hj_f_clo_01_02&a_hj_m_clo_01_02;a_hj_f_clo_01_03&a_hj_m_clo_01_03;a_hj_f_clo_01_03&a_hj_m_clo_01_03;a_hj_f_clo_01_03&a_hj_m_clo_01_03;a_hj_f_clo_01_04&a_hj_m_clo_01_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_hj_f_clo_01,,,,,4,,,,0,,"<P><FONT color=""#00ff00"">毒蛇轻便紧身衣</FONT></P><P><FONT color=""#EE7AE9"">毒蛇轻便护手</FONT></P><P><FONT color=""#EE7AE9"">毒蛇轻便腰带</FONT></P><P><FONT color=""#EE7AE9"">毒蛇轻便绑腿</FONT></P><P><FONT color=""#88aadd"">修真入门人士穿着的很舒适的外衣。</FONT></P>",
4418,毒蛇轻便护手,9,2,1,,31,1,1,1,1,1,0,0,1,,,,5,,,,,,,29,,59,,,,,,,,,,,,,,5,150,5,,,18,18,,,2,1,pic_a_hj_glo_01,,,a_hj_f_glo_01,a_hj_f_glo_01&a_hj_m_glo_01;a_hj_f_glo_01&a_hj_m_glo_01;a_hj_f_glo_01_01&a_hj_m_glo_01_01;a_hj_f_glo_01_01&a_hj_m_glo_01_01;a_hj_f_glo_01_02&a_hj_m_glo_01_02;a_hj_f_glo_01_02&a_hj_m_glo_01_02;a_hj_f_glo_01_02&a_hj_m_glo_01_02;a_hj_f_glo_01_03&a_hj_m_glo_01_03;a_hj_f_glo_01_03&a_hj_m_glo_01_03;a_hj_f_glo_01_03&a_hj_m_glo_01_03;a_hj_f_glo_01_04&a_hj_m_glo_01_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_hj_f_glo_01,,,,,4,,,,0,,"<P><FONT color=""#EE7AE9"">毒蛇轻便紧身衣</FONT></P><P><FONT color=""#00ff00"">毒蛇轻便护手</FONT></P><P><FONT color=""#EE7AE9"">毒蛇轻便腰带</FONT></P><P><FONT color=""#EE7AE9"">毒蛇轻便绑腿</FONT></P><P><FONT color=""#88aadd"">修真入门人士穿着的很舒适的护手。</FONT></P>",
4419,毒蛇轻便腰带,9,2,4,,31,1,1,1,1,1,0,0,1,,,,5,,,,,,,,,9,,,,,,,,,,,,,,5,150,5,,,18,18,,,2,1,pic_a_hj_wai_01,,,a_hj_f_wai_01,a_hj_f_wai_01&a_hj_m_wai_01;a_hj_f_wai_01&a_hj_m_wai_01;a_hj_f_wai_01_01&a_hj_m_wai_01_01;a_hj_f_wai_01_01&a_hj_m_wai_01_01;a_hj_f_wai_01_02&a_hj_m_wai_01_02;a_hj_f_wai_01_02&a_hj_m_wai_01_02;a_hj_f_wai_01_02&a_hj_m_wai_01_02;a_hj_f_wai_01_03&a_hj_m_wai_01_03;a_hj_f_wai_01_03&a_hj_m_wai_01_03;a_hj_f_wai_01_03&a_hj_m_wai_01_03;a_hj_f_wai_01_04&a_hj_m_wai_01_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_hj_f_wai_01,,,,,4,,,,0,,"<P><FONT color=""#EE7AE9"">毒蛇轻便紧身衣</FONT></P><P><FONT color=""#EE7AE9"">毒蛇轻便护手</FONT></P><P><FONT color=""#00ff00"">毒蛇轻便腰带</FONT></P><P><FONT color=""#EE7AE9"">毒蛇轻便绑腿</FONT></P><P><FONT color=""#88aadd"">修真入门人士穿着的很舒适的腰带。</FONT></P>",
4420,毒蛇轻便绑腿,9,2,2,,31,1,1,1,1,1,0,0,1,,,,5,,,,,,,,,29,21,,,,,,,,,,,,,5,150,5,,,18,18,,,2,1,pic_a_hj_sho_01,,,a_hj_f_sho_01,a_hj_f_sho_01&a_hj_m_sho_01;a_hj_f_sho_01&a_hj_m_sho_01;a_hj_f_sho_01_01&a_hj_m_sho_01_01;a_hj_f_sho_01_01&a_hj_m_sho_01_01;a_hj_f_sho_01_02&a_hj_m_sho_01_02;a_hj_f_sho_01_02&a_hj_m_sho_01_02;a_hj_f_sho_01_02&a_hj_m_sho_01_02;a_hj_f_sho_01_03&a_hj_m_sho_01_03;a_hj_f_sho_01_03&a_hj_m_sho_01_03;a_hj_f_sho_01_03&a_hj_m_sho_01_03;a_hj_f_sho_01_04&a_hj_m_sho_01_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_hj_f_sho_01,,,,,4,,,,0,,"<P><FONT color=""#EE7AE9"">毒蛇轻便紧身衣</FONT></P><P><FONT color=""#EE7AE9"">毒蛇轻便护手</FONT></P><P><FONT color=""#EE7AE9"">毒蛇轻便腰带</FONT></P><P><FONT color=""#00ff00"">毒蛇轻便绑腿</FONT></P><P><FONT color=""#88aadd"">修真入门人士穿戴的很舒适的绑腿。</FONT></P>",
4421,仙品裂甲,5,1,1,,1,1,1,1,1,1,0,0,1,,,,10,,,,,,,26,42&51,,,0.75,60,,10,,,,,,,,,5,150,5,,26,18,,,,1,1,pic_w_wtj_01,,,w_wtj_f_01,1&w_wtj_f_01&w_wtj_m_01;1&w_wtj_f_01&w_wtj_m_01;1&w_wtj_f_01_01&w_wtj_m_01_01;1&w_wtj_f_01_01&w_wtj_m_01_01;1&w_wtj_f_01_02&w_wtj_m_01_02;1&w_wtj_f_01_02&w_wtj_m_01_02;1&w_wtj_f_01_02&w_wtj_m_01_02;1&w_wtj_f_01_03&w_wtj_m_01_03;1&w_wtj_f_01_03&w_wtj_m_01_03;1&w_wtj_f_01_03&w_wtj_m_01_03;1&w_wtj_f_01_04&w_wtj_m_01_04;,,Click_t3.wav,,,100,,,,,,,,,,,,,0,,,,,,,0,,"<P><FONT color=""#88aadd"">有镇宅辟邪之神功的桃木剑，桃木剑为道士做法常用之物，妖兽皆惧。</FONT></P>",
4422,破魔青甲,9,2,3,,16,1,1,1,1,1,0,0,1,,,,5,,,,,,,,,197,40,,,,,,,,,,,,,5,150,5,,18,18,,,,1,1,pic_a_wt_clo_01,,,a_wt_f_clo_01,a_wt_f_clo_01&a_wt_m_clo_01;a_wt_f_clo_01&a_wt_m_clo_01;a_wt_f_clo_01_01&a_wt_m_clo_01_01;a_wt_f_clo_01_01&a_wt_m_clo_01_01;a_wt_f_clo_01_02&a_wt_m_clo_01_02;a_wt_f_clo_01_02&a_wt_m_clo_01_02;a_wt_f_clo_01_02&a_wt_m_clo_01_02;a_wt_f_clo_01_03&a_wt_m_clo_01_03;a_wt_f_clo_01_03&a_wt_m_clo_01_03;a_wt_f_clo_01_03&a_wt_m_clo_01_03;a_wt_f_clo_01_04&a_wt_m_clo_01_04;,,ui_armorarm.wav,,,100,,,,,,,,,,,a_wt_f_clo_01,,,,,5,,,,0,,"<P><FONT color=""#00ff00"">破魔青甲</FONT></P><P><FONT color=""#EE7AE9"">破魔青甲护手</FONT></P><P><FONT color=""#EE7AE9"">破魔青甲腰带</FONT></P><P><FONT color=""#EE7AE9"">破魔青甲靴</FONT></P><P><FONT color=""#88aadd"">修真入门人士穿着的很舒适的道袍。</FONT></P>",
4423,破魔青甲护手,9,2,1,,31,1,1,1,1,1,0,0,1,,,,5,,,,,,,29,,118,,,,,,,,,,,,,,5,150,5,,18,18,,,,1,1,pic_a_wt_glo_01,,,a_wt_f_glo_01,a_wt_f_glo_01&a_wt_m_glo_01;a_wt_f_glo_01&a_wt_m_glo_01;a_wt_f_glo_01_01&a_wt_m_glo_01_01;a_wt_f_glo_01_01&a_wt_m_glo_01_01;a_wt_f_glo_01_02&a_wt_m_glo_01_02;a_wt_f_glo_01_02&a_wt_m_glo_01_02;a_wt_f_glo_01_02&a_wt_m_glo_01_02;a_wt_f_glo_01_03&a_wt_m_glo_01_03;a_wt_f_glo_01_03&a_wt_m_glo_01_03;a_wt_f_glo_01_03&a_wt_m_glo_01_03;a_wt_f_glo_01_04&a_wt_m_glo_01_04;,,ui_armorarm.wav,,,100,,,,,,,,,,,a_wt_f_glo_01,,,,,5,,,,0,,"<P><FONT color=""#EE7AE9"">破魔青甲</FONT></P><P><FONT color=""#00ff00"">破魔青甲护手</FONT></P><P><FONT color=""#EE7AE9"">破魔青甲腰带</FONT></P><P><FONT color=""#EE7AE9"">破魔青甲靴</FONT></P><P><FONT color=""#88aadd"">修真入门人士穿戴的很舒适的护手。</FONT></P>",
4424,破魔青甲腰带,9,2,4,,31,1,1,1,1,1,0,0,1,,,,5,,,,,,,,,19,,,,,,,,,,,,,,5,150,5,,18,18,,,,1,1,pic_a_wt_wai_01,,,a_wt_f_wai_01,a_wt_f_wai_01&a_wt_m_wai_01;a_wt_f_wai_01&a_wt_m_wai_01;a_wt_f_wai_01_01&a_wt_m_wai_01_01;a_wt_f_wai_01_01&a_wt_m_wai_01_01;a_wt_f_wai_01_02&a_wt_m_wai_01_02;a_wt_f_wai_01_02&a_wt_m_wai_01_02;a_wt_f_wai_01_02&a_wt_m_wai_01_02;a_wt_f_wai_01_03&a_wt_m_wai_01_03;a_wt_f_wai_01_03&a_wt_m_wai_01_03;a_wt_f_wai_01_03&a_wt_m_wai_01_03;a_wt_f_wai_01_04&a_wt_m_wai_01_04;,,ui_armorarm.wav,,,100,,,,,,,,,,,a_wt_f_wai_01,,,,,5,,,,0,,"<P><FONT color=""#EE7AE9"">破魔青甲</FONT></P><P><FONT color=""#EE7AE9"">破魔青甲护手</FONT></P><P><FONT color=""#00ff00"">破魔青甲腰带</FONT></P><P><FONT color=""#EE7AE9"">破魔青甲靴</FONT></P><P><FONT color=""#88aadd"">修真入门人士佩戴的很舒适的腰带。</FONT></P>",
4425,破魔青甲靴,9,2,2,,31,1,1,1,1,1,0,0,1,,,,5,,,,,,,,,59,17,,,,,,,,,,,,,5,150,5,,18,18,,,,1,1,pic_a_wt_sho_01,,,a_wt_f_sho_01,a_wt_f_sho_01&a_wt_m_sho_01;a_wt_f_sho_01&a_wt_m_sho_01;a_wt_f_sho_01_01&a_wt_m_sho_01_01;a_wt_f_sho_01_01&a_wt_m_sho_01_01;a_wt_f_sho_01_02&a_wt_m_sho_01_02;a_wt_f_sho_01_02&a_wt_m_sho_01_02;a_wt_f_sho_01_02&a_wt_m_sho_01_02;a_wt_f_sho_01_03&a_wt_m_sho_01_03;a_wt_f_sho_01_03&a_wt_m_sho_01_03;a_wt_f_sho_01_03&a_wt_m_sho_01_03;a_wt_f_sho_01_04&a_wt_m_sho_01_04;,,ui_armorarm.wav,,,100,,,,,,,,,,,a_wt_f_sho_01,,,,,5,,,,0,,"<P><FONT color=""#EE7AE9"">破魔青甲</FONT></P><P><FONT color=""#EE7AE9"">破魔青甲护手</FONT></P><P><FONT color=""#EE7AE9"">破魔青甲腰带</FONT></P><P><FONT color=""#00ff00"">破魔青甲靴</FONT></P><P><FONT color=""#88aadd"">修真入门人士穿戴的很舒适的绑腿。</FONT></P>",
4426,仙品石杵,5,1,2,,1,1,1,1,1,1,0,0,1,,,,10,,,,,,,31,35&42,,,0.75,50,,8,,,,,,,,,5,150,5,,22,22,,,,1,1,pic_w_wtc_01,,,w_wtc_m_01,1&w_wtc_f_01&w_wtc_m_01;1&w_wtc_f_01&w_wtc_m_01;1&w_wtc_f_01_01&w_wtc_m_01_01;1&w_wtc_f_01_01&w_wtc_m_01_01;1&w_wtc_f_01_02&w_wtc_m_01_02;1&w_wtc_f_01_02&w_wtc_m_01_02;1&w_wtc_f_01_02&w_wtc_m_01_02;1&w_wtc_f_01_03&w_wtc_m_01_03;1&w_wtc_f_01_03&w_wtc_m_01_03;1&w_wtc_f_01_03&w_wtc_m_01_03;1&w_wtc_f_01_04&w_wtc_m_01_04;,,Click_t3.wav,,,100,,,,,,,,,,,,,0,,,,,,,0,,"<P><FONT color=""#88aadd"">此法轮平淡无奇，但却是绝大多数修真之人的护身法宝。平时纳于怀中，关键时刻才会显示出其内敛的威力。</FONT></P>",
4427,铁壁青甲,9,2,3,,16,1,1,1,1,1,0,0,1,,,,5,,,,,,,,,197,40,,,,,,,,,,,,,5,150,5,,18,18,,,,1,1,pic_a_wt_clo_01,,,a_wt_f_clo_01,a_wt_f_clo_01&a_wt_m_clo_01;a_wt_f_clo_01&a_wt_m_clo_01;a_wt_f_clo_01_01&a_wt_m_clo_01_01;a_wt_f_clo_01_01&a_wt_m_clo_01_01;a_wt_f_clo_01_02&a_wt_m_clo_01_02;a_wt_f_clo_01_02&a_wt_m_clo_01_02;a_wt_f_clo_01_02&a_wt_m_clo_01_02;a_wt_f_clo_01_03&a_wt_m_clo_01_03;a_wt_f_clo_01_03&a_wt_m_clo_01_03;a_wt_f_clo_01_03&a_wt_m_clo_01_03;a_wt_f_clo_01_04&a_wt_m_clo_01_04;,,ui_armorarm.wav,,,100,,,,,,,,,,,a_wt_f_clo_01,,,,,6,,,,0,,"<P><FONT color=""#00ff00"">铁壁青甲</FONT></P><P><FONT color=""#EE7AE9"">铁壁青甲护手</FONT></P><P><FONT color=""#EE7AE9"">铁壁青甲腰带</FONT></P><P><FONT color=""#EE7AE9"">铁壁青甲靴</FONT></P><P><FONT color=""#88aadd"">修真入门人士穿着的很舒适的道袍。</FONT></P>",
4428,铁壁青甲护手,9,2,1,,31,1,1,1,1,1,0,0,1,,,,5,,,,,,,29,,118,,,,,,,,,,,,,,5,150,5,,18,18,,,,1,1,pic_a_wt_glo_01,,,a_wt_f_glo_01,a_wt_f_glo_01&a_wt_m_glo_01;a_wt_f_glo_01&a_wt_m_glo_01;a_wt_f_glo_01_01&a_wt_m_glo_01_01;a_wt_f_glo_01_01&a_wt_m_glo_01_01;a_wt_f_glo_01_02&a_wt_m_glo_01_02;a_wt_f_glo_01_02&a_wt_m_glo_01_02;a_wt_f_glo_01_02&a_wt_m_glo_01_02;a_wt_f_glo_01_03&a_wt_m_glo_01_03;a_wt_f_glo_01_03&a_wt_m_glo_01_03;a_wt_f_glo_01_03&a_wt_m_glo_01_03;a_wt_f_glo_01_04&a_wt_m_glo_01_04;,,ui_armorarm.wav,,,100,,,,,,,,,,,a_wt_f_glo_01,,,,,6,,,,0,,"<P><FONT color=""#EE7AE9"">铁壁青甲</FONT></P><P><FONT color=""#00ff00"">铁壁青甲护手</FONT></P><P><FONT color=""#EE7AE9"">铁壁青甲腰带</FONT></P><P><FONT color=""#EE7AE9"">铁壁青甲靴</FONT></P><P><FONT color=""#88aadd"">修真入门人士穿戴的很舒适的护手。</FONT></P>",
4429,铁壁青甲腰带,9,2,4,,31,1,1,1,1,1,0,0,1,,,,5,,,,,,,,,19,,,,,,,,,,,,,,5,150,5,,18,18,,,,1,1,pic_a_wt_wai_01,,,a_wt_f_wai_01,a_wt_f_wai_01&a_wt_m_wai_01;a_wt_f_wai_01&a_wt_m_wai_01;a_wt_f_wai_01_01&a_wt_m_wai_01_01;a_wt_f_wai_01_01&a_wt_m_wai_01_01;a_wt_f_wai_01_02&a_wt_m_wai_01_02;a_wt_f_wai_01_02&a_wt_m_wai_01_02;a_wt_f_wai_01_02&a_wt_m_wai_01_02;a_wt_f_wai_01_03&a_wt_m_wai_01_03;a_wt_f_wai_01_03&a_wt_m_wai_01_03;a_wt_f_wai_01_03&a_wt_m_wai_01_03;a_wt_f_wai_01_04&a_wt_m_wai_01_04;,,ui_armorarm.wav,,,100,,,,,,,,,,,a_wt_f_wai_01,,,,,6,,,,0,,"<P><FONT color=""#EE7AE9"">铁壁青甲</FONT></P><P><FONT color=""#EE7AE9"">铁壁青甲护手</FONT></P><P><FONT color=""#00ff00"">铁壁青甲腰带</FONT></P><P><FONT color=""#EE7AE9"">铁壁青甲靴</FONT></P><P><FONT color=""#88aadd"">修真入门人士佩戴的很舒适的腰带。</FONT></P>",
4430,铁壁青甲靴,9,2,2,,31,1,1,1,1,1,0,0,1,,,,5,,,,,,,,,59,17,,,,,,,,,,,,,5,150,5,,18,18,,,,1,1,pic_a_wt_sho_01,,,a_wt_f_sho_01,a_wt_f_sho_01&a_wt_m_sho_01;a_wt_f_sho_01&a_wt_m_sho_01;a_wt_f_sho_01_01&a_wt_m_sho_01_01;a_wt_f_sho_01_01&a_wt_m_sho_01_01;a_wt_f_sho_01_02&a_wt_m_sho_01_02;a_wt_f_sho_01_02&a_wt_m_sho_01_02;a_wt_f_sho_01_02&a_wt_m_sho_01_02;a_wt_f_sho_01_03&a_wt_m_sho_01_03;a_wt_f_sho_01_03&a_wt_m_sho_01_03;a_wt_f_sho_01_03&a_wt_m_sho_01_03;a_wt_f_sho_01_04&a_wt_m_sho_01_04;,,ui_armorarm.wav,,,100,,,,,,,,,,,a_wt_f_sho_01,,,,,6,,,,0,,"<P><FONT color=""#EE7AE9"">铁壁青甲</FONT></P><P><FONT color=""#EE7AE9"">铁壁青甲护手</FONT></P><P><FONT color=""#EE7AE9"">铁壁青甲腰带</FONT></P><P><FONT color=""#00ff00"">铁壁青甲靴</FONT></P><P><FONT color=""#88aadd"">修真入门人士穿戴的很舒适的绑腿。</FONT></P>",
4431,仙品桃木杖,7,1,7,,1,1,1,1,1,1,0,0,1,,,,10,,,,,,,31,26&29,,,0.8,200,,6,,,,,,,,,5,150,5,,,18,,26,,3,1,pic_w_mjz_01,,,w_mjz_f_01,1&w_mjz_f_01&w_mjz_m_01;1&w_mjz_f_01&w_mjz_m_01;1&w_mjz_f_01_01&w_mjz_m_01_01;1&w_mjz_f_01_01&w_mjz_m_01_01;1&w_mjz_f_01_02&w_mjz_m_01_02;1&w_mjz_f_01_02&w_mjz_m_01_02;1&w_mjz_f_01_02&w_mjz_m_01_02;1&w_mjz_f_01_03&w_mjz_m_01_03;1&w_mjz_f_01_03&w_mjz_m_01_03;1&w_mjz_f_01_03&w_mjz_m_01_03;1&w_mjz_f_01_04&w_mjz_m_01_04;,,Click_m.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">此杖所用桃木源自泰山西麓的东南方向，据说有镇灾避邪之功效。</FONT></P>",
4432,蛊毒清心短衣,9,2,3,,16,1,1,1,1,1,0,0,1,,,,5,,,,,,,,,79,40,,,,,,,,,,,,,5,150,5,,,18,,18,,3,1,pic_a_mj_clo_01,,,a_mj_f_clo_01,a_mj_f_clo_01&a_mj_m_clo_01;a_mj_f_clo_01&a_mj_m_clo_01;a_mj_f_clo_01_01&a_mj_m_clo_01_01;a_mj_f_clo_01_01&a_mj_m_clo_01_01;a_mj_f_clo_01_02&a_mj_m_clo_01_02;a_mj_f_clo_01_02&a_mj_m_clo_01_02;a_mj_f_clo_01_02&a_mj_m_clo_01_02;a_mj_f_clo_01_03&a_mj_m_clo_01_03;a_mj_f_clo_01_03&a_mj_m_clo_01_03;a_mj_f_clo_01_03&a_mj_m_clo_01_03;a_mj_f_clo_01_04&a_mj_m_clo_01_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_mj_f_clo_01,,,,,7,,,,1,,"<P><FONT color=""#00ff00"">蛊毒清心短衣</FONT></P><P><FONT color=""#EE7AE9"">蛊毒清心护手</FONT></P><P><FONT color=""#EE7AE9"">蛊毒清心束腰</FONT></P><P><FONT color=""#EE7AE9"">蛊毒清心鞋</FONT></P><P><FONT color=""#88aadd"">修真入门人士穿着的很舒适的短衣。</FONT></P>",
4433,蛊毒清心护手,9,2,1,,31,1,1,1,1,1,0,0,1,,,,5,,,,,,,29,,47,,,,,,,,,,,,,,5,150,5,,,18,,18,,3,1,pic_a_mj_glo_01,,,a_mj_f_glo_01,a_mj_f_glo_01&a_mj_m_glo_01;a_mj_f_glo_01&a_mj_m_glo_01;a_mj_f_glo_01_01&a_mj_m_glo_01_01;a_mj_f_glo_01_01&a_mj_m_glo_01_01;a_mj_f_glo_01_02&a_mj_m_glo_01_02;a_mj_f_glo_01_02&a_mj_m_glo_01_02;a_mj_f_glo_01_02&a_mj_m_glo_01_02;a_mj_f_glo_01_03&a_mj_m_glo_01_03;a_mj_f_glo_01_03&a_mj_m_glo_01_03;a_mj_f_glo_01_03&a_mj_m_glo_01_03;a_mj_f_glo_01_04&a_mj_m_glo_01_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_mj_f_glo_01,,,,,7,,,,1,,"<P><FONT color=""#EE7AE9"">蛊毒清心短衣</FONT></P><P><FONT color=""#00ff00"">蛊毒清心护手</FONT></P><P><FONT color=""#EE7AE9"">蛊毒清心束腰</FONT></P><P><FONT color=""#EE7AE9"">蛊毒清心鞋</FONT></P><P><FONT color=""#88aadd"">修真入门人士穿着的很舒适的护手。</FONT></P>",
